x,y,response,size,octave
945.55,161.97,0.015447,4.683,11
946.04,167.12,0.010202,2.093,2
946.05,215.43,0.014862,13.169,23
947.69,40.91,0.013094,2.146,2
949.11,155.89,0.016076,4.154,10
949.23,165.67,0.015473,2.671,5
949.52,165.38,0.015472,3.092,7
949.96,165.02,0.015206,3.661,9
951.11,177.73,0.018440,4.532,11
951.72,201.80,0.016258,3.052,6
952.06,226.38,0.009415,3.406,8
952.40,226.81,0.009724,3.034,6
953.71,307.84,0.011955,6.949,16
954.42,218.37,0.013200,3.219,7
954.43,210.56,0.014421,2.572,4
955.86,213.46,0.012504,1.887,1
955.93,174.18,0.014642,12.773,23
960.36,225.11,0.024872,9.774,20
961.14,228.62,0.012101,2.425,4
962.00,372.51,0.005030,2.365,4
963.08,232.12,0.011037,4.018,10
963.27,230.38,0.013158,1.852,1
966.47,228.85,0.013079,2.279,3
966.50,228.69,0.013017,2.558,4
967.29,239.92,0.014502,13.881,24
967.31,237.76,0.014960,11.245,22
968.03,309.48,0.010970,9.770,20
969.37,231.46,0.010562,2.902,6
969.48,308.12,0.011210,7.269,16
969.68,81.83,0.023970,41.931,37
973.35,326.12,0.007282,1.689,0
973.35,326.12,0.007282,1.689,0
973.91,328.67,0.005151,1.691,0
975.27,212.62,0.039477,33.885,34
975.27,212.62,0.039477,33.885,34
980.48,231.97,0.013816,1.921,1
983.99,106.21,0.014446,1.678,0
985.66,237.56,0.010537,9.095,19
988.46,232.10,0.011072,1.811,0
993.51,109.34,0.034012,14.076,24
996.57,234.40,0.006691,1.729,0
997.25,47.15,0.036361,20.862,29
998.41,205.74,0.028987,10.430,21
999.71,117.84,0.014308,4.427,11
999.86,101.08,0.019547,2.322,3
1000.37,39.33,0.013511,1.902,1
1000.63,121.74,0.011163,1.743,0
1001.52,326.65,0.009183,2.260,3
1001.78,162.01,0.005489,1.906,1
1001.93,145.09,0.005333,1.866,1
1002.16,156.06,0.005024,2.345,3
1002.80,324.40,0.006314,1.898,1
1003.00,80.71,0.013345,26.569,31
1003.28,232.81,0.007524,2.063,2
1003.38,306.20,0.010949,2.548,4
1003.70,122.11,0.032110,2.921,6
1003.83,35.16,0.012835,1.969,1
1004.64,219.99,0.016668,10.308,21
1005.15,232.16,0.008925,5.716,14
1007.94,33.75,0.029956,5.247,13
1008.14,127.98,0.020654,4.972,12
1008.21,21.74,0.031093,10.611,21
1008.29,117.05,0.037677,9.764,20
1008.29,117.05,0.037677,9.764,20
1008.64,172.79,0.024878,4.971,12
1009.23,73.41,0.030960,103.922,47
1009.71,191.24,0.034510,4.863,12
1009.71,191.24,0.034510,4.863,12
1010.09,57.12,0.023761,4.931,12
1010.91,41.87,0.032965,6.203,15
1011.14,364.61,0.005350,1.956,1
1011.53,174.58,0.024384,1.937,1
1011.97,27.73,0.027250,6.279,15
1012.32,123.86,0.028829,2.965,6
1013.03,36.72,0.019993,2.081,2
1013.45,231.41,0.008768,2.172,3
1013.95,115.51,0.030927,5.282,13
1013.95,115.51,0.030927,5.282,13
1015.00,232.05,0.009050,5.230,13
1016.57,31.53,0.010561,1.761,0
1016.68,307.33,0.006274,1.709,0
1017.53,48.96,0.006347,1.868,1
1018.18,47.33,0.026316,7.189,16
1018.18,47.33,0.026316,7.189,16
1018.66,109.91,0.035412,6.311,15
1018.66,109.91,0.035412,6.311,15
1018.78,239.92,0.006867,7.297,17
1019.22,121.99,0.030346,6.142,15
1019.84,180.60,0.015459,4.949,12
1021.96,185.57,0.008759,2.031,2
1024.31,232.35,0.010260,5.073,12
1024.84,154.69,0.032935,4.086,10
1024.84,154.69,0.032935,4.086,10
1025.45,233.81,0.008197,1.729,0
1026.97,236.07,0.006407,1.960,1
1029.35,369.18,0.005529,2.184,3
1030.98,360.58,0.005360,1.766,0
1032.90,130.74,0.030015,15.440,25
1033.44,308.72,0.010981,5.649,14
1034.35,233.52,0.011863,3.902,9
1034.60,145.73,0.016676,7.267,16
1041.21,75.73,0.033363,55.939,40
1044.11,233.76,0.010647,3.865,9
1044.11,233.76,0.010647,3.865,9
1044.89,307.30,0.011603,2.299,3
1050.59,242.23,0.005026,7.393,17
1050.91,233.83,0.011422,2.892,6
1050.91,233.83,0.011422,2.892,6
1051.71,303.92,0.010866,4.166,10
1055.20,324.89,0.005321,1.809,0
1057.28,114.28,0.015701,9.591,20
1057.44,112.99,0.015778,8.454,18
1058.07,105.34,0.016330,2.108,2
1059.29,234.27,0.012503,3.641,8
1059.86,326.92,0.006647,1.690,0
1059.86,326.92,0.006647,1.690,0
1061.98,304.28,0.010579,4.138,10
1062.36,83.54,0.023880,19.165,28
1068.69,243.08,0.005618,7.406,17
1070.52,59.87,0.016163,4.118,10
1071.75,308.15,0.007734,2.501,4
1073.97,232.60,0.012294,1.808,0
1073.99,320.86,0.005916,1.732,0
1073.99,320.86,0.005916,1.732,0
1074.15,237.65,0.006127,2.041,2
1075.19,184.57,0.010493,3.710,9
1076.09,307.39,0.008200,1.727,0
1076.48,32.04,0.011555,4.264,10
1081.32,309.48,0.007823,5.044,12
1084.05,370.93,0.005398,1.788,0
1084.19,233.30,0.014438,3.899,9
1088.09,342.10,0.005177,1.766,0
1088.20,200.90,0.007927,4.067,10
1088.20,200.90,0.007927,4.067,10
1090.52,199.48,0.006896,1.693,0
1092.16,304.33,0.006249,2.492,4
1092.31,317.60,0.011826,19.264,28
1092.59,321.36,0.011834,25.998,31
1094.30,236.64,0.005879,2.119,2
1095.89,233.68,0.013800,4.152,10
1098.78,230.26,0.007274,2.511,4
1105.05,308.48,0.009656,1.912,1
1107.17,228.66,0.007125,4.450,11
1107.20,228.42,0.007006,4.840,12
1110.54,48.76,0.005127,2.000,2
1111.20,238.94,0.009803,1.791,0
1124.67,229.47,0.007568,3.098,7
1127.27,304.91,0.008472,2.782,5
1131.42,236.55,0.005155,1.679,0
1131.42,236.55,0.005155,1.679,0
1132.89,230.37,0.006790,2.146,2
1136.85,308.02,0.015453,2.718,5
1136.85,308.02,0.015453,2.718,5
1141.73,308.36,0.016538,2.679,5
1141.73,308.36,0.016538,2.679,5
1143.98,364.14,0.006724,1.685,0
1147.34,233.97,0.014540,3.967,9
1150.51,305.77,0.008128,2.557,4
1151.59,14.91,0.006184,1.910,1
1156.64,229.97,0.008103,3.329,7
1156.64,229.80,0.008129,3.532,8
1157.42,236.08,0.007093,1.908,1
1157.78,235.28,0.013692,6.964,16
1157.90,235.18,0.013892,6.614,15
1160.03,307.81,0.012941,4.652,11
1160.03,307.81,0.012941,4.652,11
1163.08,303.89,0.006332,3.300,7
1164.37,345.03,0.005250,1.772,0
1164.99,233.83,0.010396,1.868,1
1165.34,229.89,0.008526,4.160,10
1167.79,308.32,0.011729,4.065,10
1167.79,308.32,0.011729,4.065,10
1167.96,38.29,0.006617,2.845,6
1168.40,309.00,0.011059,2.374,4
1170.03,347.72,0.006124,2.122,2
1170.03,347.72,0.006124,2.122,2
1170.03,4.39,0.005219,2.770,5
1171.07,234.19,0.012835,5.558,13
1171.91,238.09,0.005736,2.051,2
1172.46,302.00,0.005591,5.146,12
1173.42,308.06,0.005069,2.463,4
1177.23,229.81,0.006805,3.900,9
1182.30,234.71,0.013281,5.726,14
1182.30,234.71,0.013281,5.726,14
1183.16,302.60,0.006406,2.350,3
1184.51,308.09,0.010154,6.574,15
1184.53,307.74,0.010174,7.215,16
1185.08,366.57,0.005698,1.897,1
1186.59,308.82,0.011843,2.935,6
1189.97,240.67,0.005339,3.877,9
1190.93,236.45,0.005716,1.967,1
1194.01,308.45,0.011023,2.296,3
1198.50,308.36,0.009254,2.306,3
1202.60,241.38,0.005938,5.017,12
1204.47,309.34,0.010698,1.792,0
1205.25,235.55,0.013354,4.652,11
1214.15,302.09,0.005594,1.805,0
1216.01,307.42,0.009710,6.830,16
1216.01,307.42,0.009710,6.830,16
1216.40,307.12,0.007943,1.860,1
1216.62,307.38,0.009723,6.563,15
1216.62,236.80,0.006614,1.826,1
1217.21,234.31,0.012134,2.265,3
1222.74,299.75,0.005033,6.976,16
1223.33,300.80,0.005120,5.972,14
1225.53,235.19,0.015590,3.951,9
1226.15,243.77,0.005915,1.792,0
1227.59,240.34,0.007655,3.991,10
1227.96,304.73,0.007179,1.678,0
1227.96,304.73,0.007179,1.678,0
1230.29,308.17,0.008660,3.548,8
1231.14,237.28,0.008373,1.705,0
1235.14,359.50,0.006119,1.814,0
1235.74,234.11,0.009129,2.599,5
1237.49,231.48,0.008145,2.506,4
1237.83,231.84,0.008242,1.894,1
