x,y,response,size,octave
304.00,128.00,97.000000,31.000,0
250.00,173.00,87.000000,31.000,0
283.00,166.00,90.000000,31.000,0
204.00,127.00,44.000000,31.000,0
198.00,146.00,24.000000,31.000,0
177.00,150.00,23.000000,31.000,0
220.00,167.00,27.000000,31.000,0
297.00,26.00,46.000000,31.000,0
123.00,315.00,33.000000,31.000,0
104.00,299.00,24.000000,31.000,0
111.00,283.00,26.000000,31.000,0
108.00,293.00,25.000000,31.000,0
135.00,298.00,29.000000,31.000,0
159.00,288.00,22.000000,31.000,0
121.00,350.00,11.000000,31.000,0
103.00,317.00,31.000000,31.000,0
157.00,322.00,24.000000,31.000,0
52.00,316.00,26.000000,31.000,0
50.00,275.00,8.000000,31.000,0
30.00,285.00,7.000000,31.000,0
71.00,298.00,10.000000,31.000,0
49.00,317.00,29.000000,31.000,0
62.00,354.00,13.000000,31.000,0
119.00,205.00,11.000000,31.000,0
109.00,194.00,13.000000,31.000,0
97.00,242.00,43.000000,31.000,0
153.00,254.00,32.000000,31.000,0
146.00,254.00,48.000000,31.000,0
137.00,249.00,54.000000,31.000,0
26.00,206.00,11.000000,31.000,0
89.00,203.00,8.000000,31.000,0
61.00,188.00,13.000000,31.000,0
42.00,236.00,20.000000,31.000,0
81.00,260.00,27.000000,31.000,0
57.00,256.00,23.000000,31.000,0
83.00,236.00,53.000000,31.000,0
60.00,235.00,32.000000,31.000,0
256.00,311.00,41.000000,31.000,0
278.00,288.00,15.000000,31.000,0
290.00,342.00,20.000000,31.000,0
171.00,308.00,9.000000,31.000,0
203.00,274.00,38.000000,31.000,0
195.00,321.00,16.000000,31.000,0
224.00,345.00,39.000000,31.000,0
223.00,342.00,37.000000,31.000,0
212.00,337.00,30.000000,31.000,0
263.00,228.00,52.000000,31.000,0
249.00,213.00,26.000000,31.000,0
276.00,264.00,9.000000,31.000,0
245.00,262.00,89.000000,31.000,0
276.00,231.00,33.000000,31.000,0
248.00,231.00,20.000000,31.000,0
290.00,256.00,15.000000,31.000,0
303.00,236.00,25.000000,31.000,0
283.00,239.00,39.000000,31.000,0
234.00,193.00,22.000000,31.000,0
223.00,209.00,52.000000,31.000,0
174.00,254.00,35.000000,31.000,0
186.00,240.00,21.000000,31.000,0
179.00,245.00,31.000000,31.000,0
241.00,255.00,25.000000,31.000,0
231.00,233.00,26.000000,31.000,0
214.00,241.00,21.000000,31.000,0
409.00,135.00,23.000000,31.000,0
423.00,167.00,67.000000,31.000,0
434.00,176.00,43.000000,31.000,0
468.00,154.00,133.000000,31.000,0
354.00,144.00,88.000000,31.000,0
324.00,107.00,38.000000,31.000,0
377.00,130.00,88.000000,31.000,0
374.00,110.00,24.000000,31.000,0
334.00,174.00,126.000000,31.000,0
347.00,158.00,98.000000,31.000,0
330.00,164.00,106.000000,31.000,0
384.00,182.00,178.000000,31.000,0
416.00,19.00,14.000000,31.000,0
414.00,92.00,23.000000,31.000,0
406.00,100.00,22.000000,31.000,0
428.00,60.00,33.000000,31.000,0
355.00,42.00,60.000000,31.000,0
325.00,54.00,55.000000,31.000,0
321.00,21.00,60.000000,31.000,0
383.00,57.00,44.000000,31.000,0
356.00,39.00,41.000000,31.000,0
323.00,87.00,84.000000,31.000,0
385.00,83.00,140.000000,31.000,0
385.00,72.00,120.000000,31.000,0
571.00,110.00,43.000000,31.000,0
551.00,112.00,38.000000,31.000,0
595.00,127.00,25.000000,31.000,0
498.00,107.00,57.000000,31.000,0
501.00,182.00,32.000000,31.000,0
472.00,168.00,34.000000,31.000,0
479.00,155.00,170.000000,31.000,0
532.00,153.00,20.000000,31.000,0
514.00,156.00,42.000000,31.000,0
568.00,22.00,37.000000,31.000,0
549.00,25.00,24.000000,31.000,0
595.00,52.00,20.000000,31.000,0
594.00,25.00,35.000000,31.000,0
575.00,70.00,27.000000,31.000,0
550.00,76.00,22.000000,31.000,0
499.00,39.00,16.000000,31.000,0
481.00,46.00,14.000000,31.000,0
498.00,31.00,16.000000,31.000,0
476.00,36.00,14.000000,31.000,0
497.00,81.00,144.000000,31.000,0
425.00,298.00,41.000000,31.000,0
398.00,290.00,30.000000,31.000,0
423.00,341.00,27.000000,31.000,0
409.00,353.00,28.000000,31.000,0
433.00,344.00,23.000000,31.000,0
457.00,318.00,56.000000,31.000,0
432.00,322.00,42.000000,31.000,0
349.00,296.00,40.000000,31.000,0
332.00,304.00,40.000000,31.000,0
342.00,295.00,25.000000,31.000,0
376.00,296.00,56.000000,31.000,0
370.00,295.00,50.000000,31.000,0
341.00,334.00,12.000000,31.000,0
390.00,329.00,21.000000,31.000,0
363.00,334.00,20.000000,31.000,0
419.00,268.00,46.000000,31.000,0
411.00,265.00,46.000000,31.000,0
462.00,271.00,43.000000,31.000,0
443.00,269.00,33.000000,31.000,0
354.00,210.00,171.000000,31.000,0
387.00,227.00,140.000000,31.000,0
364.00,229.00,196.000000,31.000,0
361.00,206.00,51.000000,31.000,0
337.00,242.00,56.000000,31.000,0
327.00,233.00,88.000000,31.000,0
378.00,255.00,192.000000,31.000,0
363.00,264.00,146.000000,31.000,0
546.00,296.00,25.000000,31.000,0
620.00,307.00,25.000000,31.000,0
614.00,291.00,20.000000,31.000,0
569.00,351.00,24.000000,31.000,0
548.00,355.00,31.000000,31.000,0
571.00,326.00,29.000000,31.000,0
620.00,340.00,28.000000,31.000,0
595.00,353.00,25.000000,31.000,0
607.00,333.00,28.000000,31.000,0
594.00,329.00,27.000000,31.000,0
494.00,305.00,24.000000,31.000,0
476.00,309.00,21.000000,31.000,0
506.00,295.00,29.000000,31.000,0
533.00,299.00,23.000000,31.000,0
518.00,316.00,26.000000,31.000,0
525.00,288.00,15.000000,31.000,0
499.00,354.00,20.000000,31.000,0
475.00,347.00,31.000000,31.000,0
541.00,348.00,34.000000,31.000,0
517.00,352.00,37.000000,31.000,0
597.00,220.00,47.000000,31.000,0
598.00,207.00,20.000000,31.000,0
472.00,230.00,24.000000,31.000,0
472.00,201.00,37.000000,31.000,0
533.00,211.00,12.000000,31.000,0
520.00,210.00,22.000000,31.000,0
539.00,188.00,10.000000,31.000,0
502.00,273.00,22.000000,31.000,0
472.00,236.00,42.000000,31.000,0
529.00,271.00,8.000000,31.000,0
698.00,106.00,44.000000,31.000,0
697.00,168.00,37.000000,31.000,0
767.00,168.00,39.000000,31.000,0
767.00,154.00,27.000000,31.000,0
661.00,110.00,43.000000,31.000,0
680.00,167.00,58.000000,31.000,0
668.00,168.00,34.000000,31.000,0
675.00,163.00,78.000000,31.000,0
698.00,43.00,43.000000,31.000,0
766.00,44.00,36.000000,31.000,0
759.00,100.00,45.000000,31.000,0
754.00,62.00,25.000000,31.000,0
657.00,57.00,38.000000,31.000,0
658.00,55.00,38.000000,31.000,0
853.00,180.00,31.000000,31.000,0
792.00,155.00,41.000000,31.000,0
830.00,185.00,22.000000,31.000,0
829.00,153.00,31.000000,31.000,0
826.00,162.00,39.000000,31.000,0
917.00,87.00,27.000000,31.000,0
899.00,83.00,31.000000,31.000,0
807.00,38.00,28.000000,31.000,0
814.00,39.00,26.000000,31.000,0
842.00,32.00,24.000000,31.000,0
813.00,37.00,25.000000,31.000,0
766.00,310.00,22.000000,31.000,0
747.00,316.00,77.000000,31.000,0
718.00,320.00,29.000000,31.000,0
699.00,331.00,20.000000,31.000,0
757.00,355.00,33.000000,31.000,0
736.00,356.00,32.000000,31.000,0
751.00,331.00,20.000000,31.000,0
657.00,312.00,25.000000,31.000,0
632.00,311.00,42.000000,31.000,0
689.00,311.00,21.000000,31.000,0
677.00,287.00,26.000000,31.000,0
658.00,286.00,16.000000,31.000,0
639.00,351.00,47.000000,31.000,0
636.00,350.00,62.000000,31.000,0
655.00,325.00,22.000000,31.000,0
678.00,354.00,50.000000,31.000,0
684.00,322.00,22.000000,31.000,0
668.00,319.00,25.000000,31.000,0
755.00,198.00,25.000000,31.000,0
726.00,264.00,32.000000,31.000,0
699.00,231.00,38.000000,31.000,0
769.00,231.00,24.000000,31.000,0
669.00,207.00,49.000000,31.000,0
655.00,255.00,10.000000,31.000,0
631.00,272.00,15.000000,31.000,0
693.00,259.00,27.000000,31.000,0
662.00,263.00,10.000000,31.000,0
674.00,242.00,22.000000,31.000,0
881.00,282.00,7.000000,31.000,0
864.00,349.00,21.000000,31.000,0
800.00,278.00,87.000000,31.000,0
829.00,279.00,44.000000,31.000,0
811.00,274.00,40.000000,31.000,0
795.00,355.00,35.000000,31.000,0
776.00,352.00,25.000000,31.000,0
805.00,320.00,66.000000,31.000,0
780.00,318.00,66.000000,31.000,0
818.00,342.00,20.000000,31.000,0
880.00,230.00,41.000000,31.000,0
865.00,230.00,32.000000,31.000,0
868.00,199.00,20.000000,31.000,0
914.00,230.00,50.000000,31.000,0
901.00,229.00,35.000000,31.000,0
856.00,256.00,10.000000,31.000,0
870.00,235.00,26.000000,31.000,0
892.00,269.00,21.000000,31.000,0
888.00,231.00,30.000000,31.000,0
846.00,230.00,30.000000,31.000,0
790.00,273.00,29.000000,31.000,0
774.00,265.00,25.000000,31.000,0
782.00,232.00,34.000000,31.000,0
840.00,262.00,22.000000,31.000,0
1032.00,141.00,58.000000,31.000,0
1013.00,124.00,112.000000,31.000,0
1022.00,109.00,105.000000,31.000,0
1038.00,137.00,57.000000,31.000,0
1055.00,107.00,78.000000,31.000,0
1019.00,183.00,52.000000,31.000,0
1024.00,157.00,134.000000,31.000,0
947.00,132.00,16.000000,31.000,0
946.00,104.00,12.000000,31.000,0
950.00,169.00,100.000000,31.000,0
948.00,162.00,58.000000,31.000,0
983.00,152.00,14.000000,31.000,0
1021.00,52.00,105.000000,31.000,0
1022.00,28.00,25.000000,31.000,0
1073.00,51.00,28.000000,31.000,0
1073.00,30.00,65.000000,31.000,0
1001.00,100.00,46.000000,31.000,0
1004.00,63.00,149.000000,31.000,0
946.00,49.00,13.000000,31.000,0
946.00,33.00,11.000000,31.000,0
984.00,53.00,69.000000,31.000,0
947.00,100.00,9.000000,31.000,0
928.00,86.00,33.000000,31.000,0
933.00,79.00,32.000000,31.000,0
1166.00,135.00,8.000000,31.000,0
1175.00,106.00,10.000000,31.000,0
1150.00,121.00,13.000000,31.000,0
1179.00,185.00,9.000000,31.000,0
1181.00,165.00,9.000000,31.000,0
1097.00,181.00,26.000000,31.000,0
1087.00,153.00,10.000000,31.000,0
1130.00,172.00,10.000000,31.000,0
1168.00,38.00,20.000000,31.000,0
1171.00,37.00,21.000000,31.000,0
1108.00,56.00,26.000000,31.000,0
1086.00,30.00,21.000000,31.000,0
1020.00,306.00,47.000000,31.000,0
1030.00,288.00,7.000000,31.000,0
1071.00,308.00,28.000000,31.000,0
1044.00,307.00,24.000000,31.000,0
1069.00,285.00,7.000000,31.000,0
1048.00,290.00,12.000000,31.000,0
1004.00,348.00,26.000000,31.000,0
1023.00,337.00,20.000000,31.000,0
1002.00,326.00,22.000000,31.000,0
1055.00,354.00,23.000000,31.000,0
1055.00,325.00,21.000000,31.000,0
1050.00,322.00,21.000000,31.000,0
946.00,311.00,38.000000,31.000,0
932.00,305.00,27.000000,31.000,0
928.00,274.00,10.000000,31.000,0
980.00,303.00,44.000000,31.000,0
976.00,306.00,56.000000,31.000,0
979.00,287.00,34.000000,31.000,0
952.00,355.00,24.000000,31.000,0
926.00,350.00,22.000000,31.000,0
935.00,324.00,20.000000,31.000,0
990.00,346.00,21.000000,31.000,0
967.00,350.00,24.000000,31.000,0
973.00,326.00,32.000000,31.000,0
1025.00,230.00,27.000000,31.000,0
1016.00,229.00,24.000000,31.000,0
1026.00,253.00,31.000000,31.000,0
1026.00,239.00,25.000000,31.000,0
1047.00,258.00,15.000000,31.000,0
1058.00,235.00,29.000000,31.000,0
1043.00,233.00,23.000000,31.000,0
932.00,226.00,33.000000,31.000,0
964.00,229.00,62.000000,31.000,0
985.00,199.00,144.000000,31.000,0
949.00,237.00,39.000000,31.000,0
939.00,236.00,35.000000,31.000,0
969.00,262.00,41.000000,31.000,0
1179.00,309.00,54.000000,31.000,0
1171.00,294.00,54.000000,31.000,0
1159.00,294.00,35.000000,31.000,0
1209.00,307.00,54.000000,31.000,0
1220.00,274.00,24.000000,31.000,0
1156.00,331.00,9.000000,31.000,0
1102.00,306.00,42.000000,31.000,0
1076.00,307.00,46.000000,31.000,0
1104.00,292.00,36.000000,31.000,0
1137.00,308.00,47.000000,31.000,0
1086.00,339.00,20.000000,31.000,0
1110.00,336.00,22.000000,31.000,0
1135.00,333.00,17.000000,31.000,0
1128.00,331.00,20.000000,31.000,0
1185.00,261.00,47.000000,31.000,0
1160.00,258.00,25.000000,31.000,0
1161.00,237.00,28.000000,31.000,0
1189.00,255.00,32.000000,31.000,0
1217.00,240.00,29.000000,31.000,0
1206.00,237.00,23.000000,31.000,0
1101.00,229.00,39.000000,31.000,0
1090.00,199.00,37.000000,31.000,0
1086.00,273.00,18.000000,31.000,0
1111.00,239.00,34.000000,31.000,0
1088.00,238.00,28.000000,31.000,0
1147.00,235.00,21.000000,31.000,0
1119.00,235.00,30.000000,31.000,0
1101.00,64.00,12.000000,31.000,0
1141.00,121.00,17.000000,31.000,0
986.00,101.00,115.000000,31.000,0
1073.00,81.00,44.000000,31.000,0
1073.00,170.00,7.000000,31.000,0
890.00,348.00,22.000000,31.000,0
896.00,309.00,27.000000,31.000,0
863.00,90.00,43.000000,31.000,0
862.00,104.00,13.000000,31.000,0
569.00,259.00,7.000000,31.000,0
467.00,211.00,22.000000,31.000,0
602.00,153.00,25.000000,31.000,0
561.00,159.00,9.000000,31.000,0
250.00,354.00,22.000000,31.000,0
143.00,201.00,32.000000,31.000,0
52.00,57.00,31.000000,31.000,0
466.80,76.80,22.000000,37.000,1
452.40,74.40,29.000000,37.000,1
454.80,70.80,23.000000,37.000,1
471.60,248.40,24.000000,37.000,1
471.60,236.40,32.000000,37.000,1
484.80,140.40,60.000000,37.000,1
470.40,141.60,69.000000,37.000,1
471.60,160.80,114.000000,37.000,1
482.40,146.40,113.000000,37.000,1
478.80,154.80,170.000000,37.000,1
501.60,118.80,20.000000,37.000,1
499.20,112.80,58.000000,37.000,1
495.60,109.20,22.000000,37.000,1
525.60,330.00,52.000000,37.000,1
526.80,320.40,28.000000,37.000,1
517.20,315.60,31.000000,37.000,1
578.40,108.00,28.000000,37.000,1
571.20,108.00,31.000000,37.000,1
609.60,333.60,22.000000,37.000,1
616.80,315.60,13.000000,37.000,1
610.80,322.80,13.000000,37.000,1
657.60,351.60,34.000000,37.000,1
639.60,350.40,33.000000,37.000,1
643.20,338.40,31.000000,37.000,1
674.40,163.20,78.000000,37.000,1
670.80,151.20,23.000000,37.000,1
669.60,346.80,44.000000,37.000,1
670.80,343.20,28.000000,37.000,1
664.80,345.60,25.000000,37.000,1
673.20,139.20,59.000000,37.000,1
675.60,134.40,52.000000,37.000,1
692.40,222.00,46.000000,37.000,1
679.20,228.00,31.000000,37.000,1
682.80,243.60,29.000000,37.000,1
691.20,236.40,20.000000,37.000,1
679.20,234.00,37.000000,37.000,1
697.20,144.00,43.000000,37.000,1
697.20,130.80,33.000000,37.000,1
788.40,40.80,26.000000,37.000,1
771.60,43.20,29.000000,37.000,1
799.20,277.20,75.000000,37.000,1
796.80,282.00,38.000000,37.000,1
820.80,247.20,23.000000,37.000,1
813.60,250.80,30.000000,37.000,1
825.60,162.00,39.000000,37.000,1
817.20,152.40,21.000000,37.000,1
864.00,327.60,21.000000,37.000,1
859.20,315.60,9.000000,37.000,1
913.20,229.20,28.000000,37.000,1
916.80,217.20,35.000000,37.000,1
934.80,332.40,11.000000,37.000,1
922.80,330.00,9.000000,37.000,1
932.40,316.80,20.000000,37.000,1
951.60,182.40,94.000000,37.000,1
949.20,169.20,82.000000,37.000,1
948.00,172.80,28.000000,37.000,1
957.60,330.00,12.000000,37.000,1
950.40,202.80,76.000000,37.000,1
980.40,244.80,40.000000,37.000,1
980.40,237.60,29.000000,37.000,1
1014.00,182.40,83.000000,37.000,1
1003.20,182.40,141.000000,37.000,1
1010.40,174.00,127.000000,37.000,1
1003.20,176.40,167.000000,37.000,1
1008.00,55.20,144.000000,37.000,1
1011.60,44.40,116.000000,37.000,1
1011.60,188.40,137.000000,37.000,1
1002.00,198.00,112.000000,37.000,1
1016.40,306.00,40.000000,37.000,1
1030.80,303.60,32.000000,37.000,1
1088.40,237.60,28.000000,37.000,1
1074.00,237.60,26.000000,37.000,1
1179.60,308.40,51.000000,37.000,1
1167.60,308.40,45.000000,37.000,1
1182.00,301.20,24.000000,37.000,1
1166.40,302.40,28.000000,37.000,1
1202.40,304.80,42.000000,37.000,1
1186.80,308.40,35.000000,37.000,1
1196.40,301.20,27.000000,37.000,1
1185.60,300.00,20.000000,37.000,1
1208.40,243.60,20.000000,37.000,1
1216.80,240.00,27.000000,37.000,1
1212.00,237.60,23.000000,37.000,1
1215.60,306.00,20.000000,37.000,1
1203.60,308.40,41.000000,37.000,1
1212.00,301.20,23.000000,37.000,1
33.60,158.40,23.000000,37.000,1
25.20,166.80,33.000000,37.000,1
33.60,148.80,108.000000,37.000,1
26.40,153.60,27.000000,37.000,1
93.60,75.60,25.000000,37.000,1
85.20,81.60,23.000000,37.000,1
82.80,63.60,56.000000,37.000,1
165.60,350.40,8.000000,37.000,1
159.60,350.40,14.000000,37.000,1
164.40,344.40,12.000000,37.000,1
158.40,345.60,9.000000,37.000,1
180.00,120.00,23.000000,37.000,1
170.40,120.00,21.000000,37.000,1
184.80,112.80,20.000000,37.000,1
171.60,109.20,35.000000,37.000,1
186.00,80.40,30.000000,37.000,1
178.80,62.40,20.000000,37.000,1
176.40,72.00,30.000000,37.000,1
180.00,244.80,39.000000,37.000,1
175.20,248.40,27.000000,37.000,1
187.20,240.00,22.000000,37.000,1
195.60,292.80,13.000000,37.000,1
202.80,273.60,39.000000,37.000,1
218.40,37.20,45.000000,37.000,1
224.40,24.00,43.000000,37.000,1
246.00,158.40,90.000000,37.000,1
244.80,154.80,95.000000,37.000,1
310.80,174.00,66.000000,37.000,1
304.80,175.20,65.000000,37.000,1
310.80,201.60,57.000000,37.000,1
307.20,204.00,45.000000,37.000,1
325.20,74.40,47.000000,37.000,1
325.20,70.80,31.000000,37.000,1
356.40,171.60,36.000000,37.000,1
342.00,169.20,69.000000,37.000,1
363.60,264.00,103.000000,37.000,1
368.40,261.60,56.000000,37.000,1
366.00,261.60,79.000000,37.000,1
368.40,206.40,31.000000,37.000,1
358.80,205.20,59.000000,37.000,1
385.20,145.20,64.000000,37.000,1
376.80,129.60,90.000000,37.000,1
384.00,82.80,124.000000,37.000,1
384.00,72.00,135.000000,37.000,1
390.00,328.80,15.000000,37.000,1
382.80,333.60,9.000000,37.000,1
415.20,291.60,28.000000,37.000,1
423.60,280.80,26.000000,37.000,1
421.20,282.00,31.000000,37.000,1
423.60,159.60,57.000000,37.000,1
422.40,165.60,70.000000,37.000,1
428.40,153.60,29.000000,37.000,1
474.00,181.20,22.000000,37.000,1
483.60,177.60,22.000000,37.000,1
471.60,168.00,30.000000,37.000,1
501.60,272.40,10.000000,37.000,1
498.00,272.40,10.000000,37.000,1
632.40,220.80,20.000000,37.000,1
624.00,220.80,23.000000,37.000,1
636.00,218.40,27.000000,37.000,1
622.80,216.00,20.000000,37.000,1
696.00,165.60,44.000000,37.000,1
698.40,146.40,49.000000,37.000,1
705.60,351.60,25.000000,37.000,1
704.40,349.20,27.000000,37.000,1
838.80,232.80,22.000000,37.000,1
828.00,232.80,27.000000,37.000,1
852.00,163.20,20.000000,37.000,1
861.60,154.80,47.000000,37.000,1
854.40,154.80,40.000000,37.000,1
895.20,315.60,8.000000,37.000,1
883.20,315.60,10.000000,37.000,1
895.20,308.40,19.000000,37.000,1
892.80,302.40,9.000000,37.000,1
884.40,302.40,17.000000,37.000,1
946.80,57.60,9.000000,37.000,1
945.60,49.20,15.000000,37.000,1
967.20,349.20,13.000000,37.000,1
969.60,344.40,10.000000,37.000,1
960.00,340.80,10.000000,37.000,1
1012.80,123.60,99.000000,37.000,1
1002.00,115.20,112.000000,37.000,1
1002.00,110.40,161.000000,37.000,1
1068.00,304.80,23.000000,37.000,1
1056.00,304.80,23.000000,37.000,1
1065.60,302.40,21.000000,37.000,1
1062.00,303.60,21.000000,37.000,1
1104.00,309.60,43.000000,37.000,1
1099.20,306.00,29.000000,37.000,1
1114.80,350.40,17.000000,37.000,1
1120.80,339.60,13.000000,37.000,1
1116.00,340.80,9.000000,37.000,1
1158.00,304.80,31.000000,37.000,1
1150.80,308.40,20.000000,37.000,1
1159.20,294.00,21.000000,37.000,1
87.60,121.20,20.000000,37.000,1
86.40,112.80,49.000000,37.000,1
80.40,106.80,26.000000,37.000,1
110.40,102.00,24.000000,37.000,1
94.80,102.00,31.000000,37.000,1
109.20,85.20,34.000000,37.000,1
99.60,85.20,25.000000,37.000,1
128.40,81.60,22.000000,37.000,1
117.60,75.60,30.000000,37.000,1
120.00,62.40,31.000000,37.000,1
147.60,33.60,48.000000,37.000,1
132.00,31.20,53.000000,37.000,1
165.60,184.80,20.000000,37.000,1
153.60,180.00,69.000000,37.000,1
152.40,171.60,54.000000,37.000,1
186.00,351.60,12.000000,37.000,1
171.60,350.40,9.000000,37.000,1
186.00,338.40,14.000000,37.000,1
174.00,336.00,8.000000,37.000,1
206.40,116.40,27.000000,37.000,1
189.60,118.80,27.000000,37.000,1
199.20,109.20,24.000000,37.000,1
192.00,104.40,31.000000,37.000,1
200.40,261.60,53.000000,37.000,1
192.00,261.60,36.000000,37.000,1
222.00,159.60,31.000000,37.000,1
208.80,166.80,24.000000,37.000,1
224.40,147.60,27.000000,37.000,1
208.80,150.00,29.000000,37.000,1
224.40,79.20,28.000000,37.000,1
211.20,75.60,51.000000,37.000,1
210.00,69.60,27.000000,37.000,1
225.60,98.40,35.000000,37.000,1
216.00,98.40,26.000000,37.000,1
213.60,90.00,33.000000,37.000,1
213.60,116.40,26.000000,37.000,1
224.40,108.00,52.000000,37.000,1
212.40,104.40,55.000000,37.000,1
217.20,144.00,37.000000,37.000,1
216.00,140.40,29.000000,37.000,1
220.80,127.20,35.000000,37.000,1
210.00,134.40,33.000000,37.000,1
236.40,34.80,29.000000,37.000,1
228.00,30.00,40.000000,37.000,1
231.60,178.80,29.000000,37.000,1
237.60,170.40,34.000000,37.000,1
230.40,175.20,30.000000,37.000,1
240.00,225.60,25.000000,37.000,1
228.00,226.80,36.000000,37.000,1
240.00,212.40,38.000000,37.000,1
228.00,219.60,31.000000,37.000,1
260.40,54.00,34.000000,37.000,1
259.20,48.00,30.000000,37.000,1
248.40,46.80,41.000000,37.000,1
279.60,60.00,49.000000,37.000,1
268.80,51.60,28.000000,37.000,1
270.00,48.00,27.000000,37.000,1
279.60,31.20,29.000000,37.000,1
266.40,31.20,32.000000,37.000,1
278.40,26.40,28.000000,37.000,1
267.60,22.80,44.000000,37.000,1
294.00,351.60,8.000000,37.000,1
290.40,351.60,12.000000,37.000,1
292.80,339.60,11.000000,37.000,1
289.20,342.00,11.000000,37.000,1
325.20,349.20,7.000000,37.000,1
333.60,345.60,10.000000,37.000,1
324.00,344.40,13.000000,37.000,1
354.00,333.60,9.000000,37.000,1
340.80,333.60,15.000000,37.000,1
372.00,181.20,80.000000,37.000,1
369.60,174.00,61.000000,37.000,1
362.40,168.00,35.000000,37.000,1
367.20,331.20,12.000000,37.000,1
363.60,333.60,14.000000,37.000,1
409.20,351.60,18.000000,37.000,1
396.00,346.80,17.000000,37.000,1
408.00,342.00,9.000000,37.000,1
444.00,124.80,26.000000,37.000,1
442.80,104.40,43.000000,37.000,1
441.60,108.00,97.000000,37.000,1
446.40,73.20,70.000000,37.000,1
444.00,67.20,92.000000,37.000,1
441.60,68.40,82.000000,37.000,1
486.00,75.60,76.000000,37.000,1
477.60,74.40,25.000000,37.000,1
482.40,72.00,31.000000,37.000,1
470.40,70.80,26.000000,37.000,1
484.80,98.40,38.000000,37.000,1
474.00,100.80,31.000000,37.000,1
481.20,91.20,31.000000,37.000,1
477.60,93.60,21.000000,37.000,1
541.20,331.20,30.000000,37.000,1
536.40,333.60,21.000000,37.000,1
537.60,322.80,42.000000,37.000,1
636.00,349.20,33.000000,37.000,1
631.20,337.20,30.000000,37.000,1
628.80,339.60,40.000000,37.000,1
621.60,291.60,8.000000,37.000,1
626.40,277.20,40.000000,37.000,1
675.60,222.00,35.000000,37.000,1
660.00,220.80,28.000000,37.000,1
667.20,212.40,41.000000,37.000,1
728.40,223.20,39.000000,37.000,1
715.20,226.80,34.000000,37.000,1
721.20,218.40,23.000000,37.000,1
745.20,220.80,25.000000,37.000,1
734.40,225.60,37.000000,37.000,1
739.20,219.60,24.000000,37.000,1
858.00,312.00,9.000000,37.000,1
847.20,308.40,10.000000,37.000,1
848.40,303.60,7.000000,37.000,1
920.40,306.00,12.000000,37.000,1
906.00,309.60,12.000000,37.000,1
906.00,303.60,9.000000,37.000,1
910.80,333.60,14.000000,37.000,1
916.80,315.60,12.000000,37.000,1
903.60,321.60,8.000000,37.000,1
934.80,351.60,18.000000,37.000,1
925.20,349.20,15.000000,37.000,1
937.20,343.20,9.000000,37.000,1
928.80,343.20,11.000000,37.000,1
955.20,228.00,103.000000,37.000,1
955.20,213.60,80.000000,37.000,1
1144.80,351.60,8.000000,37.000,1
1132.80,348.00,7.000000,37.000,1
1142.40,336.00,9.000000,37.000,1
1129.20,345.60,10.000000,37.000,1
73.20,56.40,24.000000,37.000,1
64.80,51.60,39.000000,37.000,1
69.60,50.40,65.000000,37.000,1
225.60,52.80,126.000000,37.000,1
210.00,61.20,23.000000,37.000,1
225.60,45.60,24.000000,37.000,1
216.00,43.20,27.000000,37.000,1
218.40,265.20,24.000000,37.000,1
207.60,270.00,55.000000,37.000,1
223.20,253.20,20.000000,37.000,1
214.80,256.80,20.000000,37.000,1
243.60,82.80,87.000000,37.000,1
236.40,68.40,76.000000,37.000,1
230.40,72.00,46.000000,37.000,1
313.20,284.40,56.000000,37.000,1
304.80,288.00,26.000000,37.000,1
303.60,274.80,21.000000,37.000,1
303.60,32.40,20.000000,37.000,1
315.60,28.80,48.000000,37.000,1
309.60,28.80,44.000000,37.000,1
336.00,241.20,46.000000,37.000,1
333.60,237.60,50.000000,37.000,1
326.40,232.80,80.000000,37.000,1
351.60,37.20,93.000000,37.000,1
338.40,33.60,69.000000,37.000,1
350.40,26.40,38.000000,37.000,1
339.60,24.00,74.000000,37.000,1
366.00,32.40,31.000000,37.000,1
370.80,28.80,78.000000,37.000,1
366.00,22.80,55.000000,37.000,1
369.60,166.80,117.000000,37.000,1
372.00,152.40,110.000000,37.000,1
376.80,350.40,12.000000,37.000,1
393.60,343.20,14.000000,37.000,1
380.40,345.60,13.000000,37.000,1
446.40,164.40,33.000000,37.000,1
434.40,163.20,30.000000,37.000,1
445.20,146.40,52.000000,37.000,1
435.60,148.80,36.000000,37.000,1
462.00,144.00,42.000000,37.000,1
454.80,141.60,45.000000,37.000,1
480.00,288.00,39.000000,37.000,1
475.20,288.00,27.000000,37.000,1
484.80,274.80,35.000000,37.000,1
475.20,273.60,68.000000,37.000,1
499.20,141.60,79.000000,37.000,1
496.80,142.80,82.000000,37.000,1
498.00,135.60,28.000000,37.000,1
590.40,330.00,25.000000,37.000,1
598.80,315.60,10.000000,37.000,1
589.20,320.40,8.000000,37.000,1
806.40,184.80,38.000000,37.000,1
794.40,186.00,39.000000,37.000,1
806.40,176.40,21.000000,37.000,1
789.60,176.40,22.000000,37.000,1
900.00,351.60,13.000000,37.000,1
890.40,348.00,10.000000,37.000,1
896.40,345.60,11.000000,37.000,1
890.40,337.20,9.000000,37.000,1
146.40,56.40,27.000000,37.000,1
148.80,45.60,47.000000,37.000,1
134.40,45.60,47.000000,37.000,1
198.00,37.20,39.000000,37.000,1
